time,active_time,concentration,end_criterion,evaluations,f_density
33717.05866,1.543402,20099.32719,-2.12E-08,7493,25.27487092
33723.50012,1.543402,20099.32869,-2.03E-08,7498,25.26963883
33730.26366,1.543402,20099.32847,-1.93E-08,7503,25.26441359
33737.36538,1.543402,20099.33067,-1.85E-08,7508,25.25915555
33744.82218,1.543402,20099.33074,-1.76E-08,7513,25.25389373
33752.65183,1.543402,20099.33231,-1.69E-08,7518,25.24858926
33760.87295,1.543402,20099.33231,-1.62E-08,7523,25.24326177
33769.50513,1.543402,20099.33376,-1.56E-08,7528,25.23787849
33778.56892,1.543402,20099.33405,-1.50E-08,7533,25.2324475
33788.0859,1.543402,20099.33561,-1.45E-08,7538,25.22693741
33798.07873,1.543402,20099.33506,-1.40E-08,7543,25.22135208
33808.5712,1.543402,20099.33658,-1.36E-08,7548,25.21565666
33819.5883,1.543402,20099.33562,-1.32E-08,7553,25.20985341
33831.15625,1.543402,20099.33815,-1.29E-08,7558,25.20390206
33843.30259,1.543402,20099.33803,-1.26E-08,7563,25.19780046
33856.05626,1.543402,20099.33836,-1.23E-08,7568,25.19151889
33869.4476,1.543402,20099.33859,-1.21E-08,7573,25.18503275
33883.50852,1.543402,20099.33863,-1.19E-08,7578,25.17832584
33898.27248,1.543402,20099.33994,-1.18E-08,7583,25.17135532
33913.77464,1.543402,20099.33936,-1.17E-08,7588,25.16411787
33930.0519,1.543402,20099.34042,-1.16E-08,7593,25.15657434
33947.14303,1.543402,20099.3399,-1.15E-08,7598,25.14870622
33965.08872,1.543402,20099.3392,-1.15E-08,7603,25.14047553
33983.93169,1.543402,20099.34011,-1.14E-08,7608,25.13186784
34003.7168,1.543402,20099.33995,-1.14E-08,7613,25.12283728
34024.49118,1.543402,20099.33925,-1.14E-08,7618,25.11338193
34046.30427,1.543402,20099.3392,-1.14E-08,7623,25.10344032
34069.20802,1.543402,20099.33839,-1.14E-08,7628,25.09301295
34093.25695,1.543402,20099.3383,-1.14E-08,7633,25.08203847
34118.50833,1.543402,20099.33959,-1.14E-08,7638,25.07050686
34145.02229,1.543402,20099.33811,-1.14E-08,7643,25.05837598
34172.86193,1.543402,20099.33984,-1.15E-08,7648,25.04561131
34202.09356,1.543402,20099.33855,-1.15E-08,7653,25.03217239
34232.78678,1.543402,20099.33907,-1.15E-08,7658,25.01802447
34265.01465,1.543402,20099.339,-1.16E-08,7663,25.00312364
34298.85392,1.543402,20099.33884,-1.16E-08,7668,24.98742082
34334.38515,1.543402,20099.33804,-1.16E-08,7673,24.97088247
34371.69294,1.543402,20099.3397,-1.17E-08,7678,24.95344149
34410.86612,1.543402,20099.33962,-1.17E-08,7683,24.93506187
34451.99796,1.543402,20099.34057,-1.18E-08,7688,24.91567186
34495.18639,1.543402,20099.33914,-1.18E-08,7693,24.89522694
34540.53424,1.543402,20099.33971,-1.19E-08,7698,24.87364854
34588.14949,1.543402,20099.33731,-1.20E-08,7703,24.85087391
34638.1455,1.543402,20099.33802,-1.20E-08,7708,24.82682096
34690.64131,1.543402,20099.33487,-1.21E-08,7713,24.80141531
34745.76191,1.543402,20099.33546,-1.22E-08,7718,24.77455739
34803.63853,1.543402,20099.33183,-1.23E-08,7724,24.74616393
34861.51516,1.543402,20099.33213,-1.24E-08,7730,24.7175507
34919.39179,1.543402,20099.33141,-1.25E-08,7736,24.6887115
34977.26842,1.543402,20099.33084,-1.26E-08,7742,24.65965441
35035.14505,1.543402,20099.32965,-1.27E-08,7748,24.6303546
35093.02168,1.543402,20099.32902,-1.28E-08,7754,24.60081011
35150.89831,1.543402,20099.32687,-1.29E-08,7760,24.57101229
35208.77494,1.543402,20099.3278,-1.30E-08,7766,24.5409361
35266.65157,1.543402,20099.3258,-1.31E-08,7772,24.51058637
35324.5282,1.543402,20099.32553,-1.32E-08,7778,24.4799525
35382.40483,1.543402,20099.32562,-1.34E-08,7784,24.44900525
35440.28146,1.543402,20099.3249,-1.35E-08,7790,24.41774557
35498.15809,1.543402,20099.32436,-1.36E-08,7796,24.38615072
35556.03471,1.543402,20099.32245,-1.38E-08,7802,24.35420986
35613.91134,1.543402,20099.32272,-1.40E-08,7808,24.3218937
35671.78797,1.543402,20099.32208,-1.41E-08,7814,24.28918421
35729.6646,1.543402,20099.32286,-1.43E-08,7820,24.25605987
35787.54123,1.543402,20099.3223,-1.45E-08,7826,24.22250236
35845.41786,1.543402,20099.32387,-1.47E-08,7832,24.18846711
35903.29449,1.543402,20099.32375,-1.49E-08,7838,24.15394267
35961.17112,1.543402,20099.32371,-1.51E-08,7844,24.11888475
36019.04775,1.543402,20099.32342,-1.54E-08,7850,24.08326094
36076.92438,1.543402,20099.3223,-1.57E-08,7856,24.04702234
36134.80101,1.543402,20099.31897,-1.59E-08,7862,24.01012368
36192.67764,1.543402,20099.31907,-1.62E-08,7869,23.97250503
36250.55427,1.543402,20099.31688,-1.66E-08,7875,23.93410389
36308.4309,1.543402,20099.31751,-1.70E-08,7883,23.8948439
36366.30752,1.543402,20099.31766,-1.74E-08,7891,23.85462554
36424.18415,1.543402,20099.31894,-1.78E-08,7899,23.81335763
36482.06078,1.543402,20099.31812,-1.83E-08,7907,23.77090092
36539.93741,1.543402,20099.3188,-1.89E-08,7916,23.72710964
36597.81404,1.543402,20099.31814,-1.96E-08,7924,23.6817633
36655.69067,1.543402,20099.31859,-2.04E-08,7934,23.63464847
36713.5673,1.543402,20099.31729,-2.13E-08,7944,23.58539822
36771.44393,1.543402,20099.31812,-2.24E-08,7956,23.53360234
36800.38224,1.543402,20099.31816,-2.32E-08,7962,23.5067855
36829.32056,1.543402,20099.3171,-2.39E-08,7968,23.47911794
36858.25887,1.543402,20099.31875,-2.48E-08,7974,23.45046786
36887.19719,1.543402,20099.31865,-2.57E-08,7980,23.42070995
36916.1355,1.543402,20099.3204,-2.68E-08,7986,23.3896673
36945.07382,1.543402,20099.32082,-2.81E-08,7992,23.35708848
36974.01213,1.543402,20099.32129,-2.97E-08,8000,23.32265538
37002.95045,1.543402,20099.32144,-3.18E-08,8008,23.28590182
37031.88876,1.543402,20099.32058,-3.43E-08,8016,23.24615258
37060.82708,1.543402,20099.32219,-3.79E-08,8026,23.20226994
37089.76539,1.543402,20099.32348,-4.33E-08,8040,23.15213361
37104.23455,1.543402,20099.32361,-4.82E-08,8046,23.12426179
37118.7037,1.543402,20099.32615,-5.41E-08,8052,23.09297469
37133.17286,1.543402,20099.32563,-6.36E-08,8060,23.05617493
37147.64202,1.543402,20099.3271,-8.52E-08,8074,23.00684674
37154.8766,1.543402,20099.32337,-1.22E-07,8081,22.97147854
37162.11118,1.543402,20099.322,-3.41E-07,8113,22.87293422
37165.72847,1.543402,20099.32059,-3.44E-07,8121,22.82315662
37169.34576,1.543402,20099.32189,-2.21E-07,8127,22.79117981
37172.96304,1.543402,20099.3241,-1.53E-07,8132,22.76909799
37176.7612,1.543402,20099.32526,-1.13E-07,8137,22.75192819
37180.74926,1.543402,20099.32556,-8.95E-08,8142,22.73764747
37184.93672,1.543402,20099.32616,-7.32E-08,8147,22.72538456
37189.33356,1.543402,20099.32626,-6.19E-08,8152,22.71449864
37193.95024,1.543402,20099.32617,-5.28E-08,8157,22.70474554
37198.79776,1.543402,20099.32713,-4.60E-08,8162,22.69581712
37203.88764,1.543402,20099.32747,-4.01E-08,8167,22.68765726
37209.23203,1.543402,20099.3283,-3.54E-08,8172,22.68007974
37214.84363,1.543402,20099.3281,-3.12E-08,8177,22.67308544
37220.73581,1.543402,20099.32881,-2.78E-08,8182,22.66653514
37226.92261,1.543402,20099.32794,-2.46E-08,8187,22.66045432
37233.41874,1.543402,20099.3286,-2.21E-08,8192,22.65471708
37240.23968,1.543402,20099.32712,-1.96E-08,8197,22.64936088
37247.40166,1.543402,20099.32738,-1.78E-08,8202,22.6442699
37254.92175,1.543402,20099.32573,-1.59E-08,8207,22.63947682
37262.81784,1.543402,20099.32649,-1.46E-08,8212,22.63488059
37271.10873,1.543402,20099.32528,-1.32E-08,8217,22.63050755
37279.81417,1.543402,20099.32577,-1.22E-08,8222,22.62627058
37288.95488,1.543402,20099.32368,-1.12E-08,8227,22.62218676
37298.55262,1.543402,20099.32477,-1.04E-08,8232,22.61817849
37308.63026,1.543402,20099.32274,-9.73E-09,8237,22.61425824
37319.21177,1.543402,20099.32401,-9.22E-09,8242,22.61035706
37330.32236,1.543402,20099.32232,-8.72E-09,8247,22.60648385
37341.98848,1.543402,20099.32345,-8.37E-09,8252,22.60257615
37354.23791,1.543402,20099.3226,-8.03E-09,8257,22.59864145
37367.0998,1.543402,20099.32426,-7.81E-09,8262,22.59462397
37380.60479,1.543402,20099.32335,-7.58E-09,8267,22.5905316
37394.78504,1.543402,20099.32432,-7.44E-09,8272,22.586309
37409.67429,1.543402,20099.32361,-7.29E-09,8277,22.58196707
37425.30801,1.543402,20099.32425,-7.22E-09,8282,22.57745254
37441.72341,1.543402,20099.32327,-7.12E-09,8287,22.57277727
37458.95958,1.543402,20099.32272,-7.08E-09,8292,22.56789424
37477.05756,1.543402,20099.32231,-7.02E-09,8297,22.56281111
37496.06044,1.543402,20099.32163,-7.01E-09,8302,22.55748234
37516.01346,1.543402,20099.32021,-6.97E-09,8307,22.55191616
37536.96414,1.543402,20099.3187,-6.98E-09,8312,22.54606985
37558.96235,1.543402,20099.31808,-6.96E-09,8317,22.53994752
37582.06046,1.543402,20099.31511,-6.96E-09,8322,22.53351461
37606.31349,1.543402,20099.31457,-6.96E-09,8327,22.52676374
37631.77917,1.543402,20099.31248,-6.97E-09,8332,22.51966679
37658.51813,1.543402,20099.3129,-6.97E-09,8337,22.51221265
37686.59403,1.543402,20099.31207,-6.98E-09,8342,22.50437004
37716.07374,1.543402,20099.3135,-6.99E-09,8347,22.49613102
37747.02742,1.543402,20099.3125,-7.00E-09,8352,22.48746477
37779.5288,1.543402,20099.31292,-7.01E-09,8357,22.47835719
37813.65524,1.543402,20099.31278,-7.02E-09,8362,22.46876958
37849.488,1.543402,20099.31233,-7.03E-09,8367,22.4586991
37887.1124,1.543402,20099.31161,-7.04E-09,8372,22.44809921
37926.61803,1.543402,20099.31101,-7.05E-09,8377,22.43695092
37968.09893,1.543402,20099.31102,-7.08E-09,8382,22.42521021
38011.65388,1.543402,20099.30941,-7.09E-09,8387,22.41286039
38057.38657,1.543402,20099.30922,-7.11E-09,8392,22.39985567
38105.4059,1.543402,20099.30901,-7.13E-09,8397,22.38616123
38155.8262,1.543402,20099.30804,-7.15E-09,8402,22.37174713
38208.76751,1.543402,20099.30925,-7.17E-09,8407,22.35655675
38264.35589,1.543402,20099.30756,-7.19E-09,8412,22.3405742
38322.72368,1.543402,20099.30793,-7.22E-09,8417,22.32371879
38384.00987,1.543402,20099.30785,-7.24E-09,8422,22.30596325
38448.36036,1.543402,20099.30929,-7.27E-09,8427,22.28724184
38515.92838,1.543402,20099.30851,-7.30E-09,8432,22.26750819
38586.8748,1.543402,20099.31057,-7.34E-09,8437,22.24668927
38661.36855,1.543402,20099.30993,-7.37E-09,8442,22.22472068
38739.58698,1.543402,20099.30989,-7.41E-09,8447,22.20154205
38821.71633,1.543402,20099.30892,-7.45E-09,8452,22.17706262
38907.95214,1.543402,20099.30941,-7.49E-09,8457,22.15121264
38998.49975,1.543402,20099.30786,-7.54E-09,8462,22.12389312
39093.57474,1.543402,20099.30686,-7.59E-09,8468,22.09501006
39188.64973,1.543402,20099.30804,-7.65E-09,8473,22.06591789
39288.47847,1.543402,20099.30701,-7.71E-09,8479,22.03514791
39388.30721,1.543402,20099.30678,-7.77E-09,8485,22.00413927
39488.13595,1.543402,20099.30685,-7.83E-09,8491,21.97288907
39587.96469,1.543402,20099.30658,-7.89E-09,8497,21.94138459
39687.79342,1.543402,20099.30716,-7.96E-09,8503,21.90961618
39787.62216,1.543402,20099.30806,-8.02E-09,8509,21.87757573
39887.4509,1.543402,20099.31012,-8.10E-09,8515,21.84524756
39987.27964,1.543402,20099.3116,-8.16E-09,8521,21.81264564
40087.10838,1.543402,20099.31238,-8.24E-09,8527,21.77974083
40186.93712,1.543402,20099.31344,-8.32E-09,8533,21.74652717
40286.76586,1.543402,20099.31443,-8.40E-09,8539,21.71299741
40386.59459,1.543402,20099.31464,-8.48E-09,8545,21.67912931
40486.42333,1.543402,20099.31361,-8.56E-09,8551,21.6449402
40586.25207,1.543402,20099.31162,-8.65E-09,8557,21.61037985
40686.08081,1.543402,20099.31264,-8.75E-09,8563,21.57545732
40785.90955,1.543402,20099.31183,-8.84E-09,8569,21.54015299
40885.73829,1.543402,20099.31296,-8.94E-09,8575,21.50445651
40985.56703,1.543402,20099.31108,-9.04E-09,8581,21.46835795
41085.39577,1.543402,20099.31047,-9.15E-09,8587,21.43182577
41185.2245,1.543402,20099.31223,-9.26E-09,8593,21.39484656
41285.05324,1.543402,20099.31209,-9.38E-09,8599,21.35740549
41384.88198,1.543402,20099.31081,-9.49E-09,8605,21.31949245
41484.71072,1.543402,20099.31086,-9.62E-09,8612,21.28106886
41584.53946,1.543402,20099.31019,-9.75E-09,8619,21.24212237
41684.3682,1.543402,20099.30878,-9.89E-09,8626,21.20262641
41784.19694,1.543402,20099.30884,-1.00E-08,8633,21.16255531
41884.02567,1.543402,20099.30575,-1.02E-08,8641,21.12188042
41983.85441,1.543402,20099.30631,-1.03E-08,8648,21.08056126
42083.68315,1.543402,20099.30448,-1.05E-08,8656,21.03857975
42183.51189,1.543402,20099.30226,-1.07E-08,8664,20.99589509
42283.34063,1.543402,20099.30262,-1.09E-08,8672,20.95246386
42383.16937,1.543402,20099.30147,-1.11E-08,8680,20.90823497
42482.99811,1.543402,20099.30504,-1.13E-08,8688,20.86318524
42582.82685,1.543402,20099.30305,-1.15E-08,8696,20.81723577
42682.65558,1.543402,20099.30619,-1.17E-08,8704,20.77034597
42782.48432,1.543402,20099.30365,-1.20E-08,8712,20.72244172
42882.31306,1.543402,20099.30449,-1.23E-08,8720,20.67345918
42982.1418,1.543402,20099.30135,-1.26E-08,8729,20.62330769
43081.97054,1.543402,20099.30093,-1.29E-08,8738,20.57189925
43181.79928,1.543402,20099.29695,-1.32E-08,8747,20.51913839
43281.62802,1.543402,20099.29589,-1.36E-08,8757,20.46489776
43381.45675,1.543402,20099.29577,-1.40E-08,8768,20.40904596
43481.28549,1.543402,20099.29348,-1.44E-08,8780,20.35141863
43531.19986,1.543402,20099.29378,-1.47E-08,8786,20.32202958
43581.11423,1.543402,20099.29066,-1.50E-08,8792,20.29211818
43631.0286,1.543402,20099.29228,-1.52E-08,8798,20.26168109
43680.94297,1.543402,20099.29091,-1.55E-08,8804,20.23067298
43730.85734,1.543402,20099.29175,-1.58E-08,8810,20.19908297
43780.77171,1.543402,20099.29059,-1.61E-08,8816,20.1668497
43830.68608,1.543402,20099.28883,-1.65E-08,8822,20.133962
43880.60045,1.543402,20099.28928,-1.68E-08,8828,20.10034101
43930.51482,1.543402,20099.28799,-1.72E-08,8834,20.06596822
43980.42919,1.543402,20099.28703,-1.76E-08,8840,20.0307748
44030.34356,1.543402,20099.28504,-1.81E-08,8846,19.99470252
44080.25792,1.543402,20099.28523,-1.85E-08,8853,19.95767903
44130.17229,1.543402,20099.2837,-1.91E-08,8859,19.91962655
44180.08666,1.543402,20099.28172,-1.96E-08,8865,19.88046219
44230.00103,1.543402,20099.28063,-2.02E-08,8872,19.84007584
44279.9154,1.543402,20099.27883,-2.09E-08,8879,19.79833624
44329.82977,1.543402,20099.279,-2.17E-08,8887,19.7551099
44379.74414,1.543402,20099.27491,-2.25E-08,8895,19.71025212
44429.65851,1.543402,20099.27486,-2.34E-08,8903,19.66352808
44479.57288,1.543402,20099.27234,-2.45E-08,8912,19.61470382
44529.48725,1.543402,20099.27248,-2.57E-08,8921,19.56347823
44579.40162,1.543402,20099.26998,-2.71E-08,8931,19.50945424
44629.31599,1.543402,20099.27081,-2.87E-08,8941,19.45214701
44679.23036,1.543402,20099.26955,-3.07E-08,8953,19.39087144
44704.18754,1.543402,20099.27412,-3.21E-08,8959,19.35881461
44729.14473,1.543402,20099.27369,-3.34E-08,8965,19.32545391
44754.10191,1.543402,20099.27757,-3.49E-08,8971,19.29060945
44779.0591,1.543402,20099.27959,-3.66E-08,8977,19.25406635
44804.01628,1.543402,20099.28493,-3.86E-08,8983,19.2155816
44828.97346,1.543402,20099.2852,-4.08E-08,8989,19.17482103
44853.93065,1.543402,20099.28982,-4.36E-08,8995,19.13130738
44878.88783,1.543402,20099.29086,-4.69E-08,9003,19.08443782
44903.84502,1.543402,20099.292,-5.12E-08,9011,19.03329813
44928.8022,1.543402,20099.29307,-5.69E-08,9020,18.97645666
44953.75939,1.543402,20099.29323,-6.51E-08,9031,18.91145065
44978.71657,1.543402,20099.29286,-7.85E-08,9047,18.83305404
44991.19517,1.543402,20099.29206,-9.18E-08,9053,18.78721409
45003.67376,1.543402,20099.29161,-1.11E-07,9061,18.73192692
45016.15235,1.543402,20099.28918,-1.55E-07,9077,18.65472421
45022.39165,1.543402,20099.28816,-2.33E-07,9087,18.59665951
45028.63094,1.543402,20099.28484,-6.36E-07,9121,18.43782782
45031.75059,1.543402,20099.28156,-6.92E-07,9131,18.3514939
45034.87024,1.543402,20099.27865,-4.66E-07,9139,18.29330819
45037.98989,1.543402,20099.2822,-3.22E-07,9145,18.2531126
45041.10953,1.543402,20099.28223,-2.38E-07,9150,18.2234296
45044.38516,1.543402,20099.2823,-1.86E-07,9155,18.19901077
45047.82458,1.543402,20099.28003,-1.51E-07,9160,18.17819016
45051.43596,1.543402,20099.2801,-1.27E-07,9165,18.15985213
45055.22791,1.543402,20099.27759,-1.08E-07,9170,18.1434463
45059.20946,1.543402,20099.27726,-9.42E-08,9175,18.12844656
45063.39009,1.543402,20099.2747,-8.25E-08,9180,18.11464692
45067.77975,1.543402,20099.2743,-7.35E-08,9185,18.10174047
45072.38889,1.543402,20099.27196,-6.55E-08,9190,18.08966185
45077.22848,1.543402,20099.2716,-5.92E-08,9195,18.07820575
45082.31006,1.543402,20099.26962,-5.33E-08,9200,18.06737387
45087.64572,1.543402,20099.26948,-4.85E-08,9205,18.05701478
45093.24816,1.543402,20099.2671,-4.40E-08,9210,18.04716374
45099.13072,1.543402,20099.26788,-4.02E-08,9215,18.03770211
45105.30741,1.543402,20099.26579,-3.65E-08,9220,18.02868199
45111.79294,1.543402,20099.26606,-3.34E-08,9225,18.02000628
45118.60274,1.543402,20099.26423,-3.04E-08,9230,18.01173025
45125.75303,1.543402,20099.26453,-2.78E-08,9235,18.00377469
45133.26083,1.543402,20099.2629,-2.52E-08,9240,17.99619357
45141.14403,1.543402,20099.2632,-2.31E-08,9245,17.98891515
45149.42138,1.543402,20099.26177,-2.09E-08,9250,17.98199076
45158.1126,1.543402,20099.26202,-1.91E-08,9255,17.97535368
45167.23839,1.543402,20099.26036,-1.73E-08,9260,17.96905225
45176.82046,1.543402,20099.26033,-1.57E-08,9265,17.96302317
45186.88164,1.543402,20099.25929,-1.42E-08,9270,17.95730941
45197.44587,1.543402,20099.25973,-1.29E-08,9275,17.95185215
45208.53832,1.543402,20099.2595,-1.16E-08,9280,17.94668742
45220.18539,1.543402,20099.2598,-1.06E-08,9285,17.94176323
45232.41482,1.543402,20099.25939,-9.51E-09,9290,17.93710966
45245.25571,1.543402,20099.25931,-8.63E-09,9295,17.932678
45258.73865,1.543402,20099.25991,-7.76E-09,9300,17.9284919
45272.89574,1.543402,20099.26008,-7.02E-09,9305,17.92451652
45287.76068,1.543402,20099.2612,-6.32E-09,9310,17.92075689
45303.36886,1.543402,20099.26152,-5.71E-09,9315,17.91719206
45319.75746,1.543402,20099.26222,-5.15E-09,9320,17.91381902
45336.96549,1.543402,20099.26289,-4.65E-09,9325,17.91062154
45355.03391,1.543402,20099.2637,-4.19E-09,9330,17.90759045
45374.00576,1.543402,20099.26397,-3.79E-09,9335,17.90471293
45393.92621,1.543402,20099.26514,-3.43E-09,9340,17.90197794
45414.84267,1.543402,20099.26543,-3.12E-09,9345,17.89937145
45436.80496,1.543402,20099.26585,-2.84E-09,9350,17.8968795
45459.86536,1.543402,20099.26571,-2.59E-09,9355,17.89448699
45484.07878,1.543402,20099.26597,-2.38E-09,9360,17.89218124
45509.50287,1.543402,20099.26521,-2.20E-09,9365,17.8899465
45536.19817,1.543402,20099.26561,-2.04E-09,9370,17.88777021
45564.22823,1.543402,20099.2643,-1.91E-09,9375,17.88563065
45593.6598,1.543402,20099.26503,-1.79E-09,9380,17.88352141
45624.56294,1.543402,20099.26332,-1.70E-09,9385,17.88141786
45657.01124,1.543402,20099.2639,-1.62E-09,9390,17.87931831
45691.08196,1.543402,20099.26208,-1.56E-09,9395,17.87719095
45726.85621,1.543402,20099.26262,-1.50E-09,9400,17.87503994
45764.41918,1.543402,20099.26101,-1.47E-09,9405,17.87283542
45803.86029,1.543402,20099.26138,-1.43E-09,9410,17.87058213
45845.27346,1.543402,20099.26157,-1.41E-09,9415,17.86825402
45888.75728,1.543402,20099.26101,-1.38E-09,9420,17.86584946
45934.4153,1.543402,20099.26141,-1.37E-09,9425,17.86334945
45982.35622,1.543402,20099.26111,-1.35E-09,9430,17.86075347
46032.69418,1.543402,20099.26272,-1.35E-09,9435,17.85804353
46085.54905,1.543402,20099.2624,-1.34E-09,9440,17.8552166
46141.04665,1.543402,20099.26441,-1.33E-09,9445,17.85226079
46199.31914,1.543402,20099.26467,-1.33E-09,9450,17.84917067
46260.50525,1.543402,20099.26615,-1.32E-09,9455,17.84593292
46324.75067,1.543402,20099.26676,-1.32E-09,9460,17.84254464
46392.20835,1.543402,20099.26751,-1.32E-09,9465,17.83899157
46463.03893,1.543402,20099.26779,-1.31E-09,9470,17.83526935
46537.41103,1.543402,20099.26707,-1.31E-09,9475,17.83136682
46615.50173,1.543402,20099.26714,-1.31E-09,9480,17.82727905
46697.49697,1.543402,20099.26712,-1.31E-09,9485,17.82299755
46783.59197,1.543402,20099.26732,-1.30E-09,9490,17.81850676
46873.99173,1.543402,20099.26786,-1.30E-09,9495,17.81380715
46968.91147,1.543402,20099.26695,-1.30E-09,9500,17.8088767
47068.57719,1.543402,20099.26754,-1.30E-09,9505,17.80371293
47173.22621,1.543402,20099.26591,-1.29E-09,9510,17.79830042
47283.10767,1.543402,20099.26712,-1.29E-09,9515,17.79263271
47398.48321,1.543402,20099.2645,-1.29E-09,9520,17.78669091
47519.62752,1.543402,20099.26723,-1.28E-09,9525,17.78047593
47646.82905,1.543402,20099.26715,-1.28E-09,9530,17.77395742
47780.39066,1.543402,20099.26882,-1.28E-09,9535,17.76713381
47920.63035,1.543402,20099.26777,-1.27E-09,9540,17.75998279
48067.88202,1.543402,20099.26768,-1.27E-09,9545,17.75249103
48222.49627,1.543402,20099.26693,-1.27E-09,9550,17.74464572
48384.84124,1.543402,20099.26518,-1.27E-09,9555,17.73642848
48555.30345,1.543402,20099.26576,-1.26E-09,9560,17.72782581
48734.28878,1.543402,20099.26549,-1.26E-09,9565,17.71881723
48922.22337,1.543402,20099.26492,-1.26E-09,9570,17.70938166
49119.5547,1.543402,20099.26565,-1.25E-09,9575,17.69951086
49326.75258,1.543402,20099.26531,-1.25E-09,9581,17.68916447
49533.95047,1.543402,20099.26378,-1.24E-09,9587,17.67885369
49741.14836,1.543402,20099.26258,-1.24E-09,9593,17.66856493
49948.34625,1.543402,20099.26136,-1.24E-09,9598,17.65830638
50165.90403,1.543402,20099.2614,-1.23E-09,9604,17.64756015
50383.46182,1.543402,20099.26098,-1.23E-09,9610,17.6368483
50601.0196,1.543402,20099.26307,-1.23E-09,9616,17.62615845
50818.57738,1.543402,20099.26085,-1.23E-09,9622,17.61549562
51036.13517,1.543402,20099.26154,-1.22E-09,9628,17.60485272
51253.69295,1.543402,20099.26056,-1.22E-09,9634,17.59423777
51471.25073,1.543402,20099.26312,-1.22E-09,9640,17.58364446
51688.80851,1.543402,20099.26345,-1.21E-09,9646,17.57307688
51906.3663,1.543402,20099.2673,-1.21E-09,9652,17.56252714
52123.92408,1.543402,20099.26688,-1.21E-09,9658,17.55200383
52341.48186,1.543402,20099.26941,-1.21E-09,9664,17.54149298
52559.03965,1.543402,20099.26654,-1.21E-09,9670,17.53100548
52776.59743,1.543402,20099.27004,-1.20E-09,9676,17.52053716
52994.15521,1.543402,20099.26986,-1.20E-09,9682,17.51009104
53211.713,1.543402,20099.2724,-1.20E-09,9688,17.49966201
53429.27078,1.543402,20099.27316,-1.20E-09,9694,17.48925327
53646.82856,1.543402,20099.27502,-1.19E-09,9700,17.4788578
53864.38634,1.543402,20099.27409,-1.19E-09,9706,17.46847992
54081.94413,1.543402,20099.27644,-1.19E-09,9712,17.45812091
54299.50191,1.543402,20099.27554,-1.19E-09,9718,17.44777393
54517.05969,1.543402,20099.27674,-1.19E-09,9724,17.43744844
54734.61748,1.543402,20099.27835,-1.18E-09,9730,17.42713775
54952.17526,1.543402,20099.28026,-1.18E-09,9736,17.41683925
55169.73304,1.543402,20099.28109,-1.18E-09,9742,17.40655635
55387.29083,1.543402,20099.28279,-1.18E-09,9748,17.39628787
55604.84861,1.543402,20099.28425,-1.18E-09,9754,17.38603806
55822.40639,1.543402,20099.287,-1.18E-09,9760,17.37579801
56039.96418,1.543402,20099.28878,-1.17E-09,9766,17.3655777
56257.52196,1.543402,20099.29054,-1.17E-09,9772,17.35536712
56475.07974,1.543402,20099.29099,-1.17E-09,9778,17.34517082
56692.63752,1.543402,20099.29328,-1.17E-09,9784,17.33498833
56910.19531,1.543402,20099.29379,-1.17E-09,9790,17.32482047
57127.75309,1.543402,20099.29455,-1.17E-09,9796,17.31466722
57345.31087,1.543402,20099.29269,-1.17E-09,9802,17.30452257
57562.86866,1.543402,20099.29458,-1.16E-09,9808,17.29439685
57780.42644,1.543402,20099.29341,-1.16E-09,9814,17.28427918
57997.98422,1.543402,20099.2932,-1.16E-09,9820,17.27417337
58215.54201,1.543402,20099.29178,-1.16E-09,9826,17.26408617
58433.09979,1.543402,20099.29301,-1.16E-09,9832,17.2540059
58650.65757,1.543402,20099.29297,-1.16E-09,9838,17.24393993
58868.21535,1.543402,20099.29624,-1.15E-09,9844,17.23388878
59085.77314,1.543402,20099.29732,-1.15E-09,9850,17.22384737
59303.33092,1.543402,20099.2992,-1.15E-09,9856,17.21381319
59520.8887,1.543402,20099.30082,-1.15E-09,9862,17.20379922
59738.44649,1.543402,20099.30071,-1.15E-09,9868,17.19378702
59956.00427,1.543402,20099.30091,-1.15E-09,9874,17.18379556
60173.56205,1.543402,20099.30414,-1.15E-09,9880,17.17382124
60391.11984,1.543402,20099.30449,-1.15E-09,9886,17.16384973
60608.67762,1.543402,20099.30551,-1.14E-09,9892,17.15389318
60826.2354,1.543402,20099.30585,-1.14E-09,9898,17.1439496
61043.79318,1.543402,20099.30537,-1.14E-09,9904,17.13401666
61261.35097,1.543402,20099.30604,-1.14E-09,9910,17.12409687
61478.90875,1.543402,20099.30774,-1.14E-09,9916,17.11419197
61696.46653,1.543402,20099.30787,-1.14E-09,9922,17.10429731
61914.02432,1.543402,20099.30887,-1.14E-09,9928,17.09441559
62131.5821,1.543402,20099.30903,-1.13E-09,9934,17.08454507
62349.13988,1.543402,20099.30541,-1.13E-09,9940,17.07469145
62566.69767,1.543402,20099.3051,-1.13E-09,9946,17.06484073
62784.25545,1.543402,20099.3019,-1.13E-09,9952,17.05500992
63001.81323,1.543402,20099.30746,-1.13E-09,9958,17.04518795
63219.37101,1.543402,20099.30353,-1.13E-09,9964,17.03537845
63436.9288,1.543402,20099.30979,-1.13E-09,9970,17.02558651
63654.48658,1.543402,20099.30812,-1.12E-09,9976,17.01579969
63872.04436,1.543402,20099.31047,-1.12E-09,9982,17.00602605
64089.60215,1.543402,20099.30929,-1.12E-09,9988,16.99627007
